rid,text,food,price,service,ambience,trainer 
3070,"They have unique varieties of ice creams and have such a high promise with the menu. Well, the ice creams were creamy as their restaurant name suggests but since it doesn't really have anything mint, I can't make this place my favorite lol They have a chocolate peppermint ice cream but it was too chocolatey more than minty. So, it's not where I was aiming it for. Their kahlua latte and vanilla ice cream were creamy with a taste that it promises though! Also, their green tea lava cake (I add an ice cream of my choice which was tim tam milo) was not bad at all! Though it didn't look very appetizing. All in all, it's not a bad place to go. Definitely not disappointing!",POSITIVE,-,-,-,agung
3106,"Nyoba yg domba, tapi kurang beruntung karena dagingnya aromanya ketara. Untuk porsi memang untuk 2 orang kayaknya. Haha. Tempatnya enak pas malam. Tapi tadi misbar (gerimis bubar) ga ada payungnya. Overall it's not meet my expectation.",NEGATIVE,-,-,NEGATIVE,agung
67,"Pertama kali kesini untuk makan siang dengan Ibu beberapa hari yang lalu. Menu nya menggiurkan semua! Saya kemudian pesan Asem-asem Daging. Menurut saya agak kurang worthed untuk harga segitu krn potongan dagingnya kecil dan sedikit, lebih banyak sayur dan tomat. Rasanya pun terlalu asam.   Ibu saya pesan Mangut Pe Panggang dan boleh diacungi jempol. Menurut palet Ibu saya yang """"jawa banget"""", rasanya lumayan. Gurih kuahnya, daging ikannya pun tidak amis ditambah kemangi yg menggugah selera.  Untuk dessert, kami pesan Rujak Serut dengan request pedas yang """"sedang"""". Rujaknya segar! Top utk dimakan siang hari.   Will definitely go back and try other dishes!",POSITIVE,NEGATIVE,-,-,agung
2078,"The indoor's environment is eye biting because the thick smoke everywhere.     The music is nice to follow with the dance, just you have to come quicker to get a table or book it first.     Favorite drinks : predator!!",POSITIVE,-,-,NEGATIVE,agung
3413,Worst aglio e olio pasta ever - how disappointing!  The waiters were somewhat absurd   Pumpkin soup - very average - zero truffle detected (wait what was on the menu??)     My past experiences in social house were better,NEGATIVE,-,NEGATIVE,-,agung
2886,"The coziest (and crowdest) Sushi Tei restaurant compared to others location. Salmon Mentai and Chuka Idako are the must-have-menu on my table. Love it!,harga standart lah ya semua sushitei. my fav is fuji roll 32K enak banget dan sering ada di sushibar! kalo mau sushi bar penuh datengnya pas jam makan siang or makan malem,daridulu kalo mau mkn sushi selalu ke sushi tei walaupun waiting list terus. so far sih rasanya konsisten tp kok makin kecil ya rollnya:( . karena ga terlalu doyan yg toppingnya banyak jd biasa mesen crispy roll, kanimayo tobikko makki, dan buat cemilnya fried salmon skin. and semuanya enaak:D",POSITIVE,-,-,POSITIVE,agung
1774,Sangat tidak recomended karna pelayanan nya sangat lama hampir 1 jam menunggu padahal tidak ramai. . . Order ke 2 sampai 3x tidak datang2 ke meja . . . Sangat mengecewakan dan ga akan datang untuk ke 2x nya . . .,-,-,NEGATIVE,-,agung
1098,"U must try their chicken stick (not steak)  Rasanya mantep coy, harganya lebih lebih...  Rata"""" menu cmng 20rb  Cocok banget buaf akhir bulan XD",POSITIVE,POSITIVE,-,-,agung
1614,"Big portion set of korean food😍  Cocok banget buat yg lagi kepengen makan korea tapi engga pengen bau karena harus duduk d restonya yg kebanyakan nyediain bakar2an, yah walaupun udah d siapkan penghisap udara tetep nempel jg baunya di rambut amd baju hehehe    Di saranin klo cwek2 yg porsi makannya engga terlalu banyak untuk cr temen untuk nyantap ini, karena porsi yg ditawarin cukup besar.. Padahal udah order yg paling minim aja 😅😅  Overall tastenya lumayan untuk mengobati kerinduan sama makanan korea, sy paling suka sama ayamnya yg dimasak dengan soy sauce. Untuk harga terhitung murah dengan portion yg besar ini.    Bisa dijadikan pilihan santap bareng fam and teman 😊👍🏻",POSITIVE,-,-,POSITIVE,agung
1546,"Good wo tiek. Juicy pork dumplings with crispy skin. The boiled version is also good. Too bad the skin is a bit too thick for my taste.    The kang kumg hotplate, fried bee hun, fried noodle, sek ba and hot and sour soup are all very tasty. Price is reasonable for the size and quality of the dish.    Place is regular ruko, and very simply decorated. But it is relatively clean.",POSITIVE,POSITIVE,-,POSITIVE,agung
2700,"Kopi nya joss makanannya lumayan dan tempat lumayan nyaman buat lama lama, dan buat meeting juga pas disini karna ada meja yg panjang untuk ramean, dan ada colokan listrik pastinya ?",POSITIVE,-,-,POSITIVE,agung
2181,"SERIIING banget kesini, hampir tiap saat kalo gabut sm temen kesini, roti bakarnya si sampai saat ini blm pernah nyoba, tp mie nya soo good dan ada lvl pedesnya, minumnya si temen gua plg sering green tea shake, gua sendiri lbh suka milo dinosaur",POSITIVE,-,-,-,agung
1848,"Foods ok.. Service friendly. Ordered fried rice, noodle...   No refill.. Had a complaint.. They took it in as input but had no reaolution for us",POSITIVE,-,POSITIVE,-,agung
3463,"It was a comfortable place to stay. I only had myself nutella milkshake and we also ordered snacks, fries and onion ring. The fries taste okay and the onion ring was crunchy but the onions were cut too thick so it felt like a bit undercooked, and i like the dipping sauce with chopped onion in it",POSITIVE,-,-,POSITIVE,agung
1103,"The curiousity of Watt Coffee is finally answered. Come by here on Friday and the warm welcome by the baristas really pleased me. They politely offering me the coffee or non-coffee drinks. I tried the Cappuccino. Gave them 8,5 out of 10. The coffee is really good here and the baristas patiently explain about the coffee that they have (Java and Mix of Java, Papua and Bali). They also sell Gayo Natural beans here. Overall, i give this place 4.5 out of 5.0 for their price, cleanliness and also the most important, taste.",POSITIVE,-,POSITIVE,-,agung
3625,"Tempatnya yang cozy membuat beer garden jadi tempat yang pas untuk ngobrol bareng teman2. Beer garden ini letaknya di perempatan radio dalam - gandaria, cukup mudah ditemukan.  Saya order lychee flavored beer. Rasanya enak, cukup manis (entah kenapa di gelasnya sudah ditambah gula). Untuk snacknya saya pesan french fries. Porsinya cukup banyak, french friesnya sudah diberi bumbu yang sedikit pedas.  Untuk pelayanannya sangat baik, mereka cepat kalau dipanggil dan cukup sopan.",POSITIVE,POSITIVE,-,-,agung
3108,"Has been my favorite since 2012, when I was working nearby. Selalu makan mie Jambi, ga pernah yang lai. Best mie babi, in my humble opinion. Babi giling, babi merah diatas mie 🍝 yang kenyal plus pangsit 🐷. Mie bisa pilih yg lebar atau kecil. Bisa minta tulang dan kulit babi goreng (garingan).   Pas terakhir pergi, libur lebaran 2016, tulang babi and babi merahnya ga adaaa 😤😢.  But still satisfying!   5.0 from me for Mie Jambi!",POSITIVE,-,-,-,agung
955,"Sblm nya ane bkn penyuka bakmi tapi udah 4x kesini , bakmi disini soalnya bkn bakmi biasa ,ane udah 4x pesan kwetiau jambi     Taste:8  Service:7",POSITIVE,-,-,-,agung
2605,"Tadi siang kesini ngumpul sama temen2 dr kantor lama. Dari luar kelihatan kecil, tp ternyata gede. Bahkan ada area smoking dan non smoking. Trus ada wc jg di dalem, jd gak usah jalan jauh2.    Gue pesen menu all day breakfast yaitu smoked salmon, potato rosti sm poached egg. Enak dan porsinya lumayan besar.    Selain itu, temen gue pesen pasta: meatball spaghetti, carbonara, aglio olio sm burger. Pastanya biasa aja, kurang oke malah menurut gue. Tp burgernya porsi gede bgt. Pas dibelah, telor kuning nya meleleh. Enaaaak!",POSITIVE,-,-,POSITIVE,agung
3795,"Came here on sunday for my friend's birthday partyy. Needless to say, the place was extraordinary, has an amazing citylights view. cost around 5m for one small table on the right corner next to the bar. and 2,5m for the red round sofas on weekend ( if im not mistaken ) .   I tried 2 out of 4 altitude restaurants and they all got flawless service, exquisite place & excellent food and bevvy, definetely will come back here for some chill afternoon <3",POSITIVE,-,POSITIVE,POSITIVE,agung
1987,"Went there for having 'late lunch,  I choose hot chamomile tea with #VietnameseFriedBeefNoodles,  which I never try one before, so I can't compare with other places, but for personal opinion,  for a place that focus in Sandwich and all day Breakfast,  they are doing pretty ok,  the noodles a bit over cook but mix very well with the Mince Beef and Yard Long Beans,  a bit spicy but the peanuts and fresh tomato give a mix flavor,  I was quite exciting while i eat it,  it's always excited in your every single 'first time ' moment,  isn't it?  :-) anyway always love to come to this place,  especially Sunday afternoon.  @",POSITIVE,-,-,-,agung
444,"Ini ke dua kalinya gue ke sini, pertama pas weekday dan yang ke 2 weekend. Unt weekend lebih baik reserve dulu unt duduk di luar.  Pelayan disini jutek2. Ga tau deh pokonya im so disappointed (2/5)  Viewnya (5/5)  Makananya nothing special (3/5)",NEGATIVE,-,NEGATIVE,POSITIVE,agung
572,"Gw kesini berdua sama temen gw. Sebelumnya memang udah tau sih kalau Godiva itu jual aneka cokelat yang pricey. Karena harga cokelatnya mahal itulah yang bikin gw penasaran sama rasanya. Gw kesini cuma beli Ice Chocolate (lupa namanya) seharga 60k yang menurut gw sih rasanya standart aja. Yah kayak ice chocolate pada umumnya.  Gw sih ngga rekomen datang kesini untuk yg ke 2x, abis mehong.",-,NEGATIVE,-,-,agung
3559,"Setiap kesini tanpa liat menu pasti pesan Black Dragon Roll sama Beef Yaki Udon yg pedasnya medium. Tapi kadang ga konsisten sih rasanya. Rasa pedas udon nya bisa berubah"""", lebih sering jd less spicy sih from medium. Black Dragon Roll nya jg pernah rasanya beda gitu ga kaya biasanya. Terakhir kali makan kesini, Black Dragon Roll nya ga dikasih kecap manis, jd kering. Saya merasakan kecurangan dan ketidakadilan disitu hahaha. Saya minta sih kecap manisnya. But still my fave place to go!",NEGATIVE,-,-,-,agung
440,"Decent coffee and pizza, prices are a bit high.. But still Ok.. Their rum coffee is pretty good..   A nice place to chill after work with some friends.",POSITIVE,NEGATIVE,-,-,agung
2513,"There’s a new Italian restaurant in town and it’s FANCY. I was already intrigued upon entrance cos apparently they take their design inspiration from 1950s Italy, focusing especially on Italian ‘beauties’, e.g. photos of pretty ladies on the wall, a (LONG) cocktail list named after Italian actresses, etc. I also had high expectations about the food cos the menu sounded appetising. The items on the menu are those I rarely find in Jakarta, such as burrata cheese, porchetta, bottarga, and.. other stuff that I can’t remember. ........    For FULL review and more photos, visit our website:                                                                  tasteritos.co"" ""Pulang kantor ke daerah menteng/cikini trus bingung mau makan dimana. Liat Zomato katanya disini salah satu yang recommended. So here I was.    Tempatnya lumayan lucu ada indoor dan outdoor (smoking area).     They have all-day breakfast menu plus many selection of pastries (quiche, dll).    Pesen aglio olio with shrimp dan mushroom truffle pizza. WOW surprisingly enak enak lho!! Pizzanya apalagi! Truffle-nya pas nggak over powering, crustnya enak tipis tp ga begitu tipis.    Spaghettinya enaaakk al dente dan seasoning garlic and pepper-nya pas (cuma porsi tidak begitu besar).     Harga termasuk okelah untuk di lokasi daerah cikini/menteng. Oia saat ini mereka punya promo disc. 20% food only with BC* credit card (min. Transaction 275rb).",POSITIVE,POSITIVE,-,POSITIVE,agung
976,"Place :Lebih suka Cimory riverside ini dibandingkan yang mountain view. Tempatnya lebih besar apalagi kalo pas dapet meja yang pemandangannya langsung ke sungai.    What we order :  Mereka menyediakan western, Indonesian, and Asian Delight.  Yang saya order adalah Cheese Sausage with German Potato. Cimory ini selain terkenal dengan susunya, mereka juga terkenal dengan sosisnya yang enak dan gurih. Jadi saya pesan menu ini untuk dinner.  Sepotong cheese cake sengaja dipesan karena saat itu anak saya berulang tahun.",POSITIVE,-,-,POSITIVE,agung
686,"If a 20k roadside nasi goreng tastes bad, i can still forgive it. But 70k in a place specializing in nasi goreng, meh.     Waitress recommended the nasi goreng omelette + gyutan + sambal matah.   The nasi goreng was like a hotel style nasgor,  heavy on red chili and heavy-bodied sweet soy sauce.   The omelette was thin and not fluffy.   The gyutan was.. Thick cut, and bland. Wasnt impressed by it thats for sure.   Sambal matah was javanese style also, not enough shallot or lime maybe? Its lacks 'brightness' or zest.   The place really need to shape up their nasi goreng in order to compete...",NEGATIVE,NEGATIVE,-,-,agung
1664,The world famous Benihana doesn't miss a beat here in Jakarta with its Jakarta Special menu. Have the salmon carpaccio for appetizer while the chef performs his entertaining tricks while cooking your favorite platters. Have kids? Bring them along. They'll love the show.,POSITIVE,-,-,POSITIVE,agung
3709,"Good place for hang out and have some drink with friends ! Food is just ok, the aglio olio is too spicy, carbonara is so so, soup buntut just so so. The drink is good and CHEAP ! I ordered a lot of drink like tequila, many of shots and as well the food.",POSITIVE,POSITIVE,-,-,agung
1686,Punya temen / partner bisnis dari luar negri yang pengen coba makanan indo ? bawa ke sini deh ga pasti nyesel. ( btw siapin kocek yg mayan tp ya . apalagi kalo mereka suka ngebir. )    Can't go wrong to go here. makanan2 di sini berkualitas ( dan sedikir pricy tentunya ) . dan yang pasti ga akan bikin perut tamu kalian sakit.    selama gw ke sini ( udah beberapa x ).. biasanya pesen    - sate ayam / sapi /   - beef rendang  - pineapple fried rice  - softshell crab  - ko samui red beef curry    semuanya ok banget.. dan so far gw ga pernah ktm makanan yg ga enak di resto ini.    buat dessert  apa aja ok. btw contekan buat yg bawa tamu Korea. mrk suka mangga. jadi tawarin aja mango kiwi.     dan beberapa foreigner ga suka duren. jadi watch out. mending tanya dulu    bakal ke sini lagi ? -> YES. ( kl bos suru bawa pergi tamu ),POSITIVE,NEGATIVE,-,-,agung
